State,URL,WEBSITE,AcLevNum,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,2,Level 2,Minimal,Dec-09-2017,49,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Dec-16-2017,50,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,2,Level 2,Minimal,Dec-23-2017,51,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Dec-30-2017,52,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,4,Level 4,Low,Jan-06-2018,1,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,5,Level 5,Low,Jan-13-2018,2,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,9,Level 9,High,Jan-20-2018,3,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,10,Level 10,High,Jan-27-2018,4,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,10,Level 10,High,Feb-03-2018,5,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,10,Level 10,High,Feb-10-2018,6,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,10,Level 10,High,Feb-17-2018,7,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,10,Level 10,High,Feb-24-2018,8,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,9,Level 9,High,Mar-03-2018,9,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,5,Level 5,Low,Mar-10-2018,10,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Mar-17-2018,11,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,5,Level 5,Low,Mar-24-2018,12,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,7,Level 7,Moderate,Mar-31-2018,13,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Apr-07-2018,14,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Apr-14-2018,15,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,2,Level 2,Minimal,Apr-21-2018,16,2017-18
Connecticut,http://www.portal.ct.gov/DPH/Infectious-Diseases/Flu/Influenza-Surveillance-and-Statistics,Flu Statistics,3,Level 3,Minimal,Apr-28-2018,17,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-21-2018,16,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-14-2018,15,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-07-2018,14,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Mar-31-2018,13,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Mar-24-2018,12,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Mar-17-2018,11,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Mar-10-2018,10,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,3,Level 3,Minimal,Mar-03-2018,9,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,6,Level 6,Moderate,Feb-24-2018,8,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,10,Level 10,High,Feb-17-2018,7,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,10,Level 10,High,Feb-10-2018,6,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,8,Level 8,High,Feb-03-2018,5,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,5,Level 5,Low,Jan-27-2018,4,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Jan-20-2018,3,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Jan-13-2018,2,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Jan-06-2018,1,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-30-2017,52,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-23-2017,51,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-16-2017,50,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-09-2017,49,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-02-2017,48,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-25-2017,47,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-18-2017,46,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-11-2017,45,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-04-2017,44,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Delaware,http://dhss.delaware.gov/dhss/dph/epi/influenzawkly.html,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-07-2017,40,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Oct-07-2017,40,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Oct-14-2017,41,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Oct-21-2017,42,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Oct-28-2017,43,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Nov-04-2017,44,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,3,Level 3,Minimal,Nov-11-2017,45,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,3,Level 3,Minimal,Nov-18-2017,46,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,3,Level 3,Minimal,Nov-25-2017,47,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Dec-02-2017,48,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Dec-09-2017,49,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Dec-16-2017,50,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,3,Level 3,Minimal,Dec-23-2017,51,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,5,Level 5,Low,Dec-30-2017,52,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,5,Level 5,Low,Jan-06-2018,1,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,5,Level 5,Low,Jan-13-2018,2,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,7,Level 7,Moderate,Jan-20-2018,3,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,10,Level 10,High,Jan-27-2018,4,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,10,Level 10,High,Feb-03-2018,5,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,10,Level 10,High,Feb-10-2018,6,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,10,Level 10,High,Feb-17-2018,7,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,8,Level 8,High,Feb-24-2018,8,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Mar-03-2018,9,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,3,Level 3,Minimal,Mar-10-2018,10,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Mar-17-2018,11,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,4,Level 4,Low,Mar-24-2018,12,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Mar-31-2018,13,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,2,Level 2,Minimal,Apr-07-2018,14,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,1,Level 1,Minimal,Apr-14-2018,15,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,1,Level 1,Minimal,Apr-21-2018,16,2017-18
District of Columbia,http://doh.dc.gov/page/influenza-season,Influenza Information,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-28-2018,17,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-21-2018,16,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-14-2018,15,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Apr-07-2018,14,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Mar-31-2018,13,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Mar-24-2018,12,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Mar-17-2018,11,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Mar-10-2018,10,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Mar-03-2018,9,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,4,Level 4,Low,Feb-24-2018,8,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,6,Level 6,Moderate,Feb-17-2018,7,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,10,Level 10,High,Feb-10-2018,6,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,10,Level 10,High,Feb-03-2018,5,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,10,Level 10,High,Jan-27-2018,4,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,10,Level 10,High,Jan-20-2018,3,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,9,Level 9,High,Jan-13-2018,2,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,5,Level 5,Low,Jan-06-2018,1,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,5,Level 5,Low,Dec-30-2017,52,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,4,Level 4,Low,Dec-23-2017,51,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Dec-16-2017,50,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-09-2017,49,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Dec-02-2017,48,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-25-2017,47,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Nov-18-2017,46,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,2,Level 2,Minimal,Nov-11-2017,45,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Nov-04-2017,44,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-28-2017,43,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-21-2017,42,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-14-2017,41,2017-18
Florida,http://www.floridahealth.gov/diseases-and-conditions/influenza/index.html%20,Weekly Influenza Surveillance Reports,1,Level 1,Minimal,Oct-07-2017,40,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,2,Level 2,Minimal,Oct-07-2017,40,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,3,Level 3,Minimal,Oct-14-2017,41,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,3,Level 3,Minimal,Oct-21-2017,42,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,4,Level 4,Low,Oct-28-2017,43,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,4,Level 4,Low,Nov-04-2017,44,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,5,Level 5,Low,Nov-11-2017,45,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,6,Level 6,Moderate,Nov-18-2017,46,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,7,Level 7,Moderate,Nov-25-2017,47,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,6,Level 6,Moderate,Dec-02-2017,48,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,7,Level 7,Moderate,Dec-09-2017,49,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,7,Level 7,Moderate,Dec-16-2017,50,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Dec-23-2017,51,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Dec-30-2017,52,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Jan-06-2018,1,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Jan-13-2018,2,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Jan-20-2018,3,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Jan-27-2018,4,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Feb-03-2018,5,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Feb-10-2018,6,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Feb-17-2018,7,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,10,Level 10,High,Feb-24-2018,8,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,9,Level 9,High,Mar-03-2018,9,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,8,Level 8,High,Mar-10-2018,10,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,7,Level 7,Moderate,Mar-17-2018,11,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,5,Level 5,Low,Mar-24-2018,12,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,5,Level 5,Low,Mar-31-2018,13,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,4,Level 4,Low,Apr-07-2018,14,2017-18
Georgia,https://dph.georgia.gov/flu-activity-georgia,Weekly Influenza Surveillance in Georgia,4,Level 4,Low,Apr-14-2018,15,2017-18
